1703536517.6816604,0,0,5768,-12160,1204,102,-173,-28
1703536517.6927102,0,0,5764,-12504,1072,74,-120,5
1703536517.703748,0,0,6176,-12444,984,8,-41,67
1703536517.7147865,0,0,6404,-12296,660,-80,68,114
1703536517.725818,0,0,7132,-12648,1212,-173,112,138
1703536517.736834,0,0,7200,-12672,2012,-273,51,172
1703536517.7478855,0,0,6216,-13020,1916,-341,-62,211
1703536517.7589066,0,0,5888,-12248,968,-417,-118,297
1703536517.7699342,0,0,6236,-11872,668,-501,-97,359
1703536517.7809746,0,0,5668,-12368,628,-501,-85,293
1703536517.791994,0,0,5484,-13308,60,-410,-92,190
1703536517.80305,0,0,4976,-13284,-252,-231,-78,85
1703536517.8140976,0,0,4580,-13380,-64,-58,-20,-61
1703536517.8251088,0,0,4864,-12668,80,117,2,-123
1703536517.8362775,0,0,5340,-11008,744,304,-52,31
1703536517.847321,0,0,4944,-10548,648,372,-131,277
1703536517.858326,0,0,4452,-11768,160,316,-133,401
1703536517.8693604,0,0,4724,-12804,-92,508,-105,399
1703536517.8803842,0,0,4292,-13672,392,189,-87,355
1703536517.8914142,0,0,2872,-14396,0,79,-52,238
1703536517.902454,0,0,2768,-15108,-340,-72,19,152
1703536517.913483,0,0,2260,-13916,-920,-210,154,143
1703536517.9245162,0,0,2188,-12220,-916,-308,281,205
1703536517.9355512,0,0,2320,-10992,-108,-279,305,308
1703536517.946574,0,0,2720,-9312,1108,-117,179,415
1703536517.9576073,0,0,1632,-10044,1104,47,22,374
1703536517.9686337,0,0,1680,-12148,948,159,-65,195
1703536517.9796405,0,0,1976,-13280,600,174,-93,81
1703536517.990667,0,0,1280,-12364,180,114,-85,104
1703536518.00167,0,0,552,-12196,168,24,13,164
1703536518.013581,0,0,848,-12468,-460,-107,168,149
1703536518.0261896,0,0,1360,-11840,4,-147,298,137
1703536518.0387847,0,0,1272,-11052,420,-104,302,165
1703536518.0513687,0,0,844,-12608,268,-32,266,42
1703536518.0640063,0,0,1096,-13016,124,81,225,-64
1703536518.0766022,0,0,1068,-11896,248,222,200,-22
1703536518.0891886,0,0,1356,-11804,-124,261,246,-65
1703536518.1017566,0,0,1376,-12952,536,187,241,-210
1703536518.1136885,0,0,388,-12420,708,127,171,-242
1703536518.1246562,0,0,-660,-10544,200,77,203,-240
1703536518.1356578,0,0,264,-10532,-660,-11,332,-307
1703536518.1467361,0,0,1328,-9764,-168,-49,399,-282
1703536518.1577113,0,0,1164,-8948,628,-9,361,-158
1703536518.168722,0,0,1448,-9492,776,75,291,-55
1703536518.1797128,0,0,1980,-10928,764,110,258,-75
1703536518.1907012,0,0,2048,-12224,1224,124,214,-113
1703536518.2017055,0,0,2004,-12284,848,143,154,-95
1703536518.21271,0,0,2340,-12288,408,172,148,-76
1703536518.2237182,0,0,2940,-12768,244,170,194,-79
1703536518.2347305,0,0,2620,-13068,336,171,216,-112
1703536518.2457113,0,0,2348,-13084,276,194,230,-143
1703536518.2568023,0,0,2600,-13468,228,196,273,-182
1703536518.2678232,0,0,3248,-13352,732,189,269,-213
1703536518.278826,0,0,3248,-12756,1068,216,157,-147
1703536518.2898626,0,0,2820,-12272,1092,235,46,-64
1703536518.3008783,0,0,2856,-12556,636,138,20,-87
1703536518.3119464,0,0,2580,-13176,624,14,29,-134
1703536518.3229785,0,0,2276,-12296,440,-61,27,-111
1703536518.3339803,0,0,2516,-11616,20,-59,57,-70
1703536518.3450184,0,0,3088,-11588,-88,-1,96,-67
1703536518.3560865,0,0,3272,-12080,324,83,80,-112
1703536518.3671265,0,0,3608,-12512,756,198,5,-134
1703536518.3781567,0,0,3480,-12412,544,239,-39,-161
1703536518.389174,0,0,3652,-12696,68,199,-20,-172
1703536518.4001806,0,0,4088,-12600,164,122,20,-141
1703536518.4112287,0,0,4344,-12472,336,79,29,-75
1703536518.4222279,0,0,4592,-13044,404,61,19,-19
1703536518.4332314,0,0,4268,-13140,456,21,9,-9
1703536518.4442434,0,0,4332,-13324,-88,-29,22,9
1703536518.4552042,0,0,3956,-13316,-264,-79,69,-26
1703536518.466282,0,0,4260,-13416,-560,-129,137,-59
1703536518.477278,0,0,4552,-12740,-284,-145,176,-33
1703536518.488256,0,0,4564,-12184,-508,-139,194,-255
1703536518.499266,0,0,4660,-12668,-320,-131,198,-26
1703536518.510593,0,0,4660,-12712,-304,-139,157,-40
1703536518.523187,0,0,5152,-11792,-500,-148,107,83
1703536518.535795,0,0,5168,-11032,-732,-159,86,237
1703536518.548448,0,0,4764,-11792,-772,-171,118,281
1703536518.5610626,0,0,4228,-11896,-564,-212,146,245
1703536518.57365,0,0,4024,-11292,224,-249,138,231
1703536518.5862918,0,0,3688,-11652,712,-242,50,109
1703536518.598909,0,0,3652,-11500,1012,-192,-93,41
1703536518.6114457,0,0,3464,-10328,1012,-130,-190,98
1703536518.6225119,0,0,3288,-10148,64,-135,-184,185
1703536518.6335483,0,0,2792,-10260,-228,-241,-72,209
1703536518.644619,0,0,2352,-11088,320,-305,30,250
1703536518.6556911,0,0,2564,-11300,660,-354,83,292
1703536518.6667533,0,0,3008,-12132,1400,-350,25,262
1703536518.6778178,0,0,2404,-12592,2112,-312,-116,139
1703536518.6888704,0,0,1940,-12400,2200,-257,-277,58
1703536518.6999137,0,0,2080,-10992,1476,-169,-393,94
1703536518.710998,0,0,2108,-10732,716,-55,-441,121
1703536518.7220397,0,0,2136,-11704,-188,52,-472,35
1703536518.7330947,0,0,1628,-12480,72,157,-529,-83
1703536518.7441552,0,0,1348,-12396,-428,210,-568,-181
1703536518.7551725,0,0,2048,-12284,-540,196,-593,-177
1703536518.7663045,0,0,2268,-11784,-548,139,-571,-86
1703536518.7773678,0,0,1736,-11660,-548,102,-494,15
1703536518.7884068,0,0,1632,-11916,-704,66,-386,32
1703536518.799487,0,0,1456,-12192,-328,49,-277,-21
1703536518.810544,0,0,1724,-12132,40,35,-209,-81
1703536518.8215773,0,0,1872,-11924,1060,43,-239,-126
1703536518.8326263,0,0,1836,-11584,1572,74,-345,-170
1703536518.8436441,0,0,2000,-10992,1748,98,-430,-147
1703536518.8546927,0,0,2080,-10644,1072,70,-423,-104
1703536518.8657398,0,0,2516,-10948,876,33,-349,-66
1703536518.8767786,0,0,2720,-11192,832,42,-283,-17
1703536518.8878205,0,0,2884,-11892,1120,78,-257,4
1703536518.898852,0,0,3212,-12936,1456,111,-271,7
1703536518.9098914,0,0,3144,-13804,1308,104,-287,-255
1703536518.9209363,0,0,3256,-14336,868,42,-260,-1
1703536518.9319491,0,0,3180,-14144,276,-43,-181,33
1703536518.9429739,0,0,4092,-13968,332,-101,-103,87
1703536518.954009,0,0,3940,-13844,800,-132,-77,100
1703536518.9650104,0,0,4052,-14532,932,-139,-121,66
1703536518.9761114,0,0,4332,-14312,856,-120,-187,29
1703536518.9871843,0,0,4468,-13868,640,-76,-234,21
1703536518.9982123,0,0,4800,-13264,52,-55,-237,63
1703536519.0092597,0,0,4564,-13120,-8,-71,-190,94
1703536519.0202854,0,0,4688,-12816,-696,-110,-127,116
1703536519.0313094,0,0,5032,-12380,-444,-117,-98,143
1703536519.042387,0,0,4788,-11896,-448,-81,-99,168
1703536519.0534096,0,0,5232,-11300,-288,-33,-94,220
1703536519.0644572,0,0,5476,-11188,-344,23,-76,302
1703536519.0755062,0,0,5332,-11468,-464,47,-31,320
1703536519.0865397,0,0,5204,-12236,-368,29,30,256
1703536519.0975864,0,0,5176,-12132,220,-17,55,202
1703536519.1086211,0,0,4652,-11156,-212,-76,60,234
1703536519.1196613,0,0,4384,-9916,-532,-159,101,312
1703536519.1307042,0,0,4260,-9352,-980,-234,180,380
1703536519.1417253,0,0,4240,-9296,-1112,-259,267,410
1703536519.1527576,0,0,3996,-9512,-1016,-216,334,413
1703536519.1638052,0,0,4320,-9900,-792,-124,382,357
1703536519.174818,0,0,4352,-10836,-416,-254,389,218
1703536519.1858704,0,0,3944,-12028,48,158,339,16
1703536519.1969469,0,0,3412,-11560,204,280,282,-91
1703536519.2079635,0,0,2912,-11112,-228,301,288,-54
1703536519.2190259,0,0,2872,-10512,-708,219,350,52
1703536519.2300527,0,0,2456,-11176,-684,78,401,143
1703536519.2411215,0,0,1884,-11932,-460,-72,414,155
1703536519.252164,0,0,1780,-12916,-468,-181,394,67
1703536519.2631786,0,0,1556,-13084,-716,-229,351,-42
1703536519.2742171,0,0,1280,-12656,-444,-224,304,-102
1703536519.2852602,0,0,1548,-12532,-724,-188,270,-95
1703536519.2963204,0,0,1636,-12808,-316,-181,257,-143
1703536519.3073676,0,0,2148,-13944,-12,-171,214,-4
1703536519.318427,0,0,2452,-13916,808,-127,105,-351
1703536519.3294563,0,0,2564,-13532,1200,-60,-37,-380
1703536519.3405042,0,0,2784,-13464,612,-36,-139,-380
1703536519.3515313,0,0,2384,-13780,-112,-97,-145,-401
1703536519.3625762,0,0,2072,-13772,-1000,-182,-84,-427
1703536519.3736374,0,0,1924,-12956,-1728,-208,10,-371
1703536519.384669,0,0,2056,-11432,-1708,-178,134,-267
1703536519.3957431,0,0,3284,-11276,-1328,-86,239,-164
1703536519.4068499,0,0,3892,-11896,-276,48,217,-92
1703536519.4179296,0,0,4328,-12868,764,168,113,-57
1703536519.4290082,0,0,4512,-13860,500,226,48,-54
1703536519.4400718,0,0,4820,-15100,212,185,70,-76
1703536519.4511414,0,0,5252,-15800,140,86,95,-87
1703536519.4622064,0,0,5016,-15588,500,-43,82,-74
1703536519.4732366,0,0,4724,-15308,400,-169,78,-53
1703536519.4843419,0,0,4604,-14612,-92,-247,102,-45
1703536519.4953976,0,0,4436,-13552,-520,-263,180,3
1703536519.5064406,0,0,4412,-12248,-632,-220,271,109
1703536519.5175166,0,0,4392,-11520,-272,-163,318,171
1703536519.5285592,0,0,4548,-11708,260,-96,270,230
1703536519.5395796,0,0,4480,-11340,936,-85,178,298
1703536519.5506196,0,0,4400,-10976,1244,-113,80,376
1703536519.5616324,0,0,4208,-11116,1524,-167,-9,438
1703536519.5726495,0,0,3428,-11408,792,-253,-35,411
1703536519.5836792,0,0,2724,-11660,580,-313,-15,301
1703536519.5946774,0,0,2200,-11472,360,-280,-8,193
1703536519.6057131,0,0,2076,-10928,136,-183,-39,138
1703536519.6168106,0,0,2284,-10996,160,-111,-53,77
1703536519.6278198,0,0,2684,-11308,-80,-99,-60,34
1703536519.6388633,0,0,2664,-11708,128,-118,-85,39
1703536519.6498942,0,0,3004,-12024,244,-214,-79,48
1703536519.660921,0,0,2976,-12504,300,-372,-87,35
1703536519.6719646,0,0,2548,-11816,836,-486,-148,2
1703536519.6829772,0,0,2160,-11044,552,-494,-232,-40
1703536519.6940129,0,0,2356,-10808,396,-410,-287,-99
1703536519.7050555,0,0,2028,-10420,72,-271,-328,-164
1703536519.7161064,0,0,1756,-10028,-236,-96,-361,-204
1703536519.7272167,0,0,1868,-9888,-328,65,-372,-184
1703536519.7382572,0,0,1456,-10308,-352,162,-315,-148
1703536519.7492766,0,0,1208,-11248,-376,160,-214,-135
1703536519.760328,0,0,1768,-11956,468,90,-142,-151
1703536519.771352,0,0,1676,-12032,836,18,-140,-154
1703536519.7823873,0,0,1528,-12420,1520,-23,-200,-170
1703536519.7934356,0,0,1492,-12440,804,-53,-241,-219
1703536519.8044553,0,0,1892,-12508,88,-32,-204,-256
1703536519.8155296,0,0,2080,-11636,-176,37,-141,-259
1703536519.8266568,0,0,2516,-11584,-40,124,-48,-234
1703536519.8376799,0,0,2992,-12488,316,167,14,-230
1703536519.8487406,0,0,3124,-13296,1148,140,9,-226
1703536519.859786,0,0,3628,-13352,1772,60,-28,-155
1703536519.8708243,0,0,3784,-13680,1264,-27,-48,-69
1703536519.881901,0,0,4160,-14580,904,-99,-33,-16
1703536519.892923,0,0,4124,-14964,712,-130,-15,-6
1703536519.903968,0,0,4532,-15132,84,-121,11,-11
1703536519.9150705,0,0,4380,-15208,-112,-103,32,-51
1703536519.9261017,0,0,3896,-15676,-368,-88,46,-123
1703536519.9372041,0,0,3580,-15596,-528,-89,85,-215
1703536519.9482455,0,0,3808,-14592,-656,-133,152,-224
1703536519.9592662,0,0,4172,-12852,-664,-165,195,-104
1703536519.9703152,0,0,4948,-11892,176,-144,187,48
1703536519.9813392,0,0,4600,-11872,544,-50,124,144
1703536519.9923759,0,0,4320,-12608,820,81,37,120
1703536520.0034184,0,0,3748,-12776,468,186,35,71
1703536520.0144393,0,0,3608,-12884,244,226,110,39
1703536520.0254774,0,0,3860,-12596,304,206,177,52
1703536520.0365393,0,0,4148,-12068,1128,130,166,91
1703536520.0475368,0,0,4052,-11544,1784,40,79,147
1703536520.05857,0,0,3428,-11404,1712,-58,-17,154
1703536520.069587,0,0,3008,-10772,632,-134,-18,159
1703536520.0806043,0,0,2660,-9832,-236,-150,54,179
1703536520.091642,0,0,2848,-9448,-320,-104,144,200
1703536520.1026678,0,0,2780,-9084,-724,-14,201,207
1703536520.1136982,0,0,2824,-9856,-264,70,220,127
1703536520.1247454,0,0,2500,-10940,-84,82,207,-31
1703536520.1357274,0,0,1712,-10836,404,47,144,-131
1703536520.1468043,0,0,1396,-9700,88,-20,106,-125
1703536520.1578157,0,0,1468,-8880,-420,-93,166,-86
1703536520.1688023,0,0,1740,-8488,-288,-132,263,-10
1703536520.1798217,0,0,1056,-8700,-56,-143,337,28
1703536520.1908188,0,0,1040,-10180,544,-130,356,20
1703536520.2018156,0,0,1288,-11692,1008,-112,311,-16
1703536520.2128317,0,0,1392,-13000,1084,-102,245,-68
1703536520.2246187,0,0,1324,-13680,804,-124,167,-142
1703536520.2372253,0,0,1420,-14260,428,-196,137,-200
1703536520.249824,0,0,1752,-14208,-76,-283,141,-253
1703536520.2624063,0,0,1428,-13784,-8,-361,155,-314
1703536520.2750034,0,0,1284,-12904,-236,-356,119,-336
1703536520.2875955,0,0,1672,-11960,-448,-279,76,-292
1703536520.3001997,0,0,1988,-11632,-128,-189,59,-240
1703536520.312778,0,0,1824,-12008,-276,-135,46,-192
1703536520.3245373,0,0,2076,-12696,-428,-81,37,-136
1703536520.335573,0,0,2308,-13424,-324,-58,42,-98
1703536520.3466043,0,0,2960,-14476,-436,-18,50,-100
1703536520.3576493,0,0,3176,-14892,-332,38,50,-111
1703536520.368684,0,0,3476,-14944,-344,78,68,-92
1703536520.3797064,0,0,3688,-14968,-672,99,122,-48
1703536520.3907528,0,0,3644,-14960,-540,75,194,-5
1703536520.4017696,0,0,3912,-15336,-528,49,250,37
1703536520.4127939,0,0,3924,-15316,-48,17,281,48
1703536520.4238448,0,0,4188,-14948,380,-10,272,53
1703536520.4348364,0,0,4428,-13908,676,-52,222,96
1703536520.4458659,0,0,4680,-13132,692,-61,135,183
1703536520.4569163,0,0,4364,-12460,40,-55,79,266
1703536520.467932,0,0,4208,-12064,-12,-53,98,343
1703536520.4789472,0,0,3772,-11972,-732,-98,183,403
1703536520.4899476,0,0,3816,-12036,-168,-166,262,369
1703536520.500944,0,0,3160,-12120,784,-217,227,281
1703536520.5119572,0,0,2652,-12224,1648,-221,104,180
1703536520.5235937,0,0,2804,-11416,1556,-214,-25,138
1703536520.5362246,0,0,2580,-10188,792,-190,-130,171
1703536520.5488315,0,0,2232,-9636,-36,-152,-136,215
1703536520.561426,0,0,1956,-9712,-40,-97,-106,214
1703536520.5740426,0,0,2388,-9528,584,-30,-122,204
1703536520.5866241,0,0,2616,-10624,1464,-22,-219,133
1703536520.5992465,0,0,1844,-11936,1732,-40,-392,-24
1703536520.611848,0,0,1328,-11428,552,-128,-494,-76
1703536520.6240497,0,0,1564,-10172,-388,-222,-431,-250
1703536520.6351273,0,0,1708,-8852,-848,-303,-294,139
1703536520.6461694,0,0,956,-9036,-560,-309,-189,198
1703536520.6572816,0,0,872,-9928,464,-202,-156,135
1703536520.6683357,0,0,572,-10488,896,-14,-167,37
1703536520.6793637,0,0,756,-11320,832,156,-164,-85
1703536520.6904135,0,0,724,-12720,1004,290,-167,-224
1703536520.7014422,0,0,844,-13008,1200,373,-172,-303
1703536520.7124789,0,0,1036,-13436,980,369,-144,-379
1703536520.7235498,0,0,1360,-13412,588,509,-89,-404
1703536520.7345564,0,0,2080,-12748,560,129,-63,-283
1703536520.7456012,0,0,2392,-12196,560,35,-54,-115
1703536520.7566803,0,0,2644,-12752,412,-23,-15,-53
1703536520.7676897,0,0,2456,-13556,308,-20,31,-100
1703536520.778726,0,0,2612,-13432,216,76,62,-122
1703536520.7897463,0,0,2848,-13808,184,144,111,-114
1703536520.8007576,0,0,3412,-14896,484,139,174,-144
1703536520.8118267,0,0,3752,-15580,408,90,206,-192
1703536520.8228567,0,0,4340,-15304,524,45,189,-149
1703536520.8338847,0,0,4268,-14724,416,12,164,-80
1703536520.8449244,0,0,4636,-15192,492,-15,165,-108
1703536520.8559475,0,0,4772,-14972,456,-3,139,-129
1703536520.86708,0,0,4796,-13984,232,21,100,-48
1703536520.8781056,0,0,5024,-13432,152,30,98,58
1703536520.889105,0,0,4640,-13416,-92,-29,130,86
1703536520.9001288,0,0,4524,-12628,-164,-85,180,107
1703536520.9111257,0,0,4308,-11052,76,-115,247,162
1703536520.9221568,0,0,4604,-10200,616,-82,256,236
1703536520.9331753,0,0,4992,-9452,892,27,189,326
1703536520.9441578,0,0,4652,-10344,928,123,112,312
1703536520.9551737,0,0,4428,-11892,352,162,62,221
1703536520.9662354,0,0,4204,-12020,160,122,46,206
1703536520.9772158,0,0,3424,-11956,-424,7,79,266
1703536520.9882228,0,0,3020,-11888,-1012,-130,154,277
1703536520.9992225,0,0,2872,-11332,-840,-194,237,266
1703536521.0102165,0,0,2948,-11432,-664,-150,291,139
1703536521.0213501,0,0,2736,-11636,-488,-54,309,-32
1703536521.0340242,0,0,2936,-10996,144,15,313,-137
1703536521.0466352,0,0,3008,-9324,1520,-16,234,-159
1703536521.0592344,0,0,1060,-7552,2336,-167,58,-190
1703536521.0718567,0,0,-152,-6212,1784,-271,-34,-190
1703536521.084478,0,0,-560,-4476,-12,-506,41,-112
1703536521.0970595,0,0,160,-5896,-1204,-76,280,-45
1703536521.1096947,0,0,696,-8964,-656,39,384,-48
1703536521.1224108,0,0,1424,-12152,284,65,382,-77
1703536521.1335707,0,0,1932,-14812,1128,-18,332,-174
1703536521.144609,0,0,2052,-16124,1804,-133,179,-322
1703536521.155609,0,0,1756,-15364,1684,-267,240,-390
1703536521.166718,0,0,1408,-13880,948,-331,-123,-362
1703536521.1777616,0,0,1380,-12628,-680,-306,-132,-370
1703536521.188788,0,0,1168,-12024,-1472,-163,-88,-379
1703536521.1998372,0,0,1376,-11404,-1892,35,-5,-327
1703536521.2108698,0,0,1568,-11880,-2016,187,105,-512
1703536521.2219582,0,0,1884,-13516,-1480,219,211,-223
1703536521.233014,0,0,2272,-15348,-616,157,237,-184
1703536521.2440372,0,0,2668,-16084,252,52,185,-100
1703536521.2551384,0,0,3316,-16512,544,-44,104,-32
1703536521.26624,0,0,3380,-16508,612,-125,30,9
1703536521.2772663,0,0,3200,-16608,68,-145,-10,27
1703536521.2883248,0,0,2812,-15880,-668,-139,30,38
1703536521.2993734,0,0,2812,-16160,-1180,-120,164,255
1703536521.3104165,0,0,3052,-15756,-848,-93,240,-41
1703536521.321496,0,0,2980,-14768,104,-56,217,-256
1703536521.3325303,0,0,2984,-13624,356,-11,146,54
1703536521.343578,0,0,3160,-13280,88,-14,87,109
1703536521.354623,0,0,3568,-12208,4,-52,26,206
1703536521.3656197,0,0,3436,-11120,56,-86,-24,309
1703536521.3767102,0,0,3164,-10528,420,-122,-79,327
1703536521.387748,0,0,2504,-10804,736,-178,-122,294
1703536521.3987415,0,0,2404,-10460,1204,-196,-170,282
1703536521.4097717,0,0,1792,-10324,828,-140,-212,219
1703536521.420785,0,0,1900,-10708,664,-31,-250,110
1703536521.4317994,0,0,2032,-10172,432,69,-272,65
1703536521.4428272,0,0,1512,-9792,96,129,-270,72
1703536521.4538252,0,0,1248,-10088,-396,101,-178,99
1703536521.4648547,0,0,2292,-10920,-212,-50,-28,104
1703536521.4758806,0,0,2708,-11392,1084,-206,3,56
1703536521.486897,0,0,1612,-11060,2448,-303,-138,-32
1703536521.4979193,0,0,1636,-10324,2608,-282,-341,-83
1703536521.5089326,0,0,2568,-9192,1780,-167,-496,-49
1703536521.519946,0,0,2748,-8592,632,-36,-566,-34
1703536521.5310056,0,0,1232,-9136,128,66,-545,-70
1703536521.5420244,0,0,440,-9976,-340,110,-445,-111
1703536521.5530548,0,0,208,-10160,-268,86,-323,-123
1703536521.5640922,0,0,184,-10288,256,64,-254,-83
1703536521.575087,0,0,500,-11500,588,61,-242,-67
1703536521.5861685,0,0,968,-12388,1016,41,-260,-134
1703536521.597214,0,0,892,-13452,760,7,-267,-230
1703536521.6082134,0,0,1084,-13432,172,-24,-247,-285
1703536521.619248,0,0,1504,-13116,-364,18,-207,-303
